new_ID,title,length,artist,album,year,language
3613,019-Fraulein,2m 53sec,Chuck Berry,Chuck Berry Is on Top (1994),,Eng.
3614,"""Аркан"" (цимбали, скрипка, дводенцівка, бубен) (Космацькі музики - Етнічна музика України)",02:20,Космацькі музики,Космацькі музики - Етнічна музика України,2004,
3615,CORN HEAD - Dancehall Night (feat. Zebra Man & Kose),,,Bring Back di History for the Future,06,Japanese
3616,Lisa Loeb - This,208,,Firecracker,,English
3617,Abschied (AugenBlicke),04:38,Illuminate,AugenBlicke,2004,
3618,Aretha Franklin - A Natural Women,165,,SoulMates,,English
3619,Party Like It's 1929,188706,Thomas Dybdahl,Waiting for That One Clear Moment,2010,English
3620,"Symphony No. 25 in G minor, K. 173dB/183: III. Minuetto & Trio (Complete Mozart Edition, Volume 2: Symphonies 21-41)",03:39,Wolfgang Amadeus Mozart,"Complete Mozart Edition, Volume 2: Symphonies 21-41",1990,
3621,Émile Soubeiran - Les petits soldats de Guillaume,211,,Chanson interlopes,,French
3622,Kapitel 1-1: Das Haus der Riddles (Harry Potter und der Feuerkelch (feat. narrator: Rufus Beck)),05:08,J.K. Rowling,Harry Potter und der Feuerkelch (feat. narrator: Rufus Beck),2002,
3623,0A3,"Keep Your Hand on Your Gun (Rauha Trio Presents: It's Cookin', Volume 1)",03:14,Gabro & Frankly Irrational,"Rauha Trio Presents: It's Cookin', Volume 1",2008
3624,Madness - Give Me a Reason,203,,Keep Moving,84,English
3625,Cosmic Couriers - Der Wandler,501,,Other Places,96,[Multiple languages]
3626,006-December's Spawn,5m 11sec,Crowbar,Odd Fellows Rest (1999),,Eng.
3627,"Get Me Bodied (Sexxxplicit R&B, Volume 25)",00:00,Beyoncé,"Sexxxplicit R&B, Volume 25",2007,
3628,Chapter 02-25: Spinner's End,71000,J.K. Rowling read by Stephen Fry,Harry Potter: The Complete Story,2010,English
3629,The Jimi Hendrix Experience - Ain't No Telling,112,,Axis: Bold as Love,10,English
3630,Where Dear Friends Will Never Part - Lines & Traces,2.237,Front Porch String Band,,,English
3631,Ysengrin - Satvrnia regna,300,,Tragedies - Liber Hermetis,11,French
3632,"Vuelo (Frisvold & Lindbk mix) - Remix You, Remix Me",6.717,Skatebård,,'10,
3633,Cisma (Vesania),03:31,ON,Vesania,2006,
3634,n.a.,328,,Many Lives → 49 MP,06,English
3635,Overture,79000,Rob Swift,The Architect,2010,English
3636,Say Goodbye - Anthology '83 - '89,5.9,White Lion,,'06,English
3637,Grey 19 (Starring in...Standing in a Monkey Sea),03:59,A'me Lorain,Starring in...Standing in a Monkey Sea,1990,
3638,018-Baby Won't You Please Come Home,unknown,Louis Armstrong,Masters of Jazz - 1926 - 1941 (unknown),,Eng.
3639,Night Stalker - New Age Atmospheres 2,0.983,StevenJohn,,,E.
3640,10 Wonder - Issue #2: Super Villain,2.633,Trademark da Skydiver,,'10,English
3641,Can You Feel the Spirit - Rhythm of Love,4.752,DJ Company,,'97,English
3642,Lullaby,126000,Nox Arcana,Winter's Knight,2005,ENGLISH
3643,白い花,230000,DEPAPEPE,ONE,2011,Japanese
3644,Coat of Many Colors,03:06,Dolly Parton,Coat of Many Colors,2008,
3645,Expedition (full mix),286000,Bobo Kantor,Big Aerials: Bobo Kantor,,English
3646,Charlie Robison - Emma,173,,Sing Me No Sad Songs,,English
3647,Limbo mambo (Confiá),02:05,Fito Páez,Confiá,2010,
3648,004-Dear Valentine (Ive),unknown,Guster,"The Pasty Tapes, Vol. III (2005)",,Eng.
3649,Sundown,374333,Son House,The Original Delta Blues,2008,English
3650,005-Gimme Some Mo',3m 9sec,Mr. Vanray,Good Good Feelin' (unknown),,Egn.
3651,西尾悦子 - じゃじゃ馬にさせないで,195,,らんま½: Complete Vocal Collection Vol.1,,Japanese
3652,You've Got My Mind,196000,The Sisters Love,Give Me Your Love,2005,English
3653,Transformation,80946,"Takeshi Miura, Hijiri Anze & Sanae Kasahara",Biohazard Sound Chronicle Best Track Box,2005,English
3654,Ass Morning (Tokyo Anal Dynamite),00:31,Gerogerrigegege,Tokyo Anal Dynamite,1990,
3655,"Waaaa - Live Around the World, Volume 1",3.667,Electric Eel Shock,,'10,[Multiplelanguages]
3656,0C2-Pena,2m 34sec,Captain Beefheart & His Magic Band,Trout Mask Replica (1969),,Eng.
3657,011-Pretty Flamingo,2m 36sec,Manfred Mann,20th Century Hits for a New Millennium: 19651969 (1998),,Eng.
3658,Komercja (Skarpetki muszą mieć wilgoć),03:47,Kabanos,Skarpetki muszą mieć wilgoć,2001,
3659,009 Requiem,8m 12sec,Mago de Oz,Grandes exitos (2007),,Spa.
3660,Row Your Boat,194866,Junior Reid,Boom-Shack-A-Lack,1998,English
3661,The Dark Crystals (Final Fantasy III: Original Soundtrack [DS Version]),01:03,植松伸夫,Final Fantasy III: Original Soundtrack [DS Version],2006,
3662,"Mi Treque, Treque",186000,Celia Cruz,Celia Cruz ¡azucar!,,
3663,Try Again (feat. Tiff Lacey) (Metamorphosis),06:49,Phynn,MetamorphoJsis,2008,
3664,Heart Beyond Repair - To See You,8.106,"Harry Connick, Connick,",,'97,English
3665,感谢的笑容 (翔子精选 ),00:00,中川翔子,翔子精选,2012,
3666,015-Video Store,5m 15sec,Darren Hanlon,A House Full of Friends (2005),,Eng.
3667,015-C'est deja ca,5m 4sec,Les Enfoires,Derniere edition avant l'an 2000 (2008),,Fre.
3668,Ghost (Spirit Within mix),04:21,Machine Made Pleasure,Spirit Within,2005,
3669,The Night Chicago Died (Yo La Tengo Is Murdering the Classics),02:04,Yo La Tengo,Yo La Tengo Is Murdering the Classics,2006,
3670,Julos Beaucarne - Voix de Louise Hélène France,31,,Chandeleur E75,,French
3671,Envision,269586,Octave One,The Collective,2008,English
3672,Haemorrhage Transmission,319000,Thee Maldoror Kollective,New Era Viral Order,2002,Ennglissh
3673,Wild Horses,242093,Beth Hart,Leave the Light On,2005,English
3674,Here’s  To Us  (Lyric Video),,Kevin Rudolf,"Promo Only: Hot Video, December 2013",,English
3675,Billie Holiday - All of Me,122,,Strange Fruit,,English
3676,Dancing Queen,190000,SD Project,ABBA Chill Out,2006,n.a.
3677,006-Not Afraid,4m 26sec,Rust,Junkyard (2013),,Eng.
3678,Hard on Me (Gvold),03:30,Asia,Gold,2005,
3679,002-Sister Christian,4m 15sec,Night Ranger,Rockin It Easy (2003),,Eng.
3680,Addictive,251746,Faithless,Millenium Hits,,English
3681,I'm a Fool to Want You,295800,Sheila  Jordan,of Sheila,1989,English
3682,1 : -of construction-,1m 31sec,,BEST SOUND (2007),,Jtap.
3683,001,4m 30sec,Blue Cafe,"Smooth Jazz Ever, Vol. III (4)  (2006)",,Eng.
3684,Ask Me If I Care,190440,The Lemon Pipers,Green Tambourine,,English
3685,Armin van Buuren feat. Sharon den Adel - In and Out of Love (extended),316,,Ultra.2009,08,EnglisDh
3686,High Water Podcast,2757,High Water,High Water Podcast,13,English
3687,Tongue,290466,Underworld,Dubnobasswithmyheadman,1998,English
3688,Back Together (Seamus Haji Club mix) (Defected by DJ Grad),07:43,Hardsoul,Defected by DJ Grad,2004,
3689,CRAZY HONEY,208000,,GREETINGS FROM TOKYO,2006,Japanese
3690,002-No Soap Radio,2m 9sec,Bonjour Machines,Level Up! (2013),,Eng.
3691,014-Purple PilVls,5m 5sec,D12,The History of Hip Hop 2 (2004),,Eng.
3692,Manasayetulo,288382,K. V. Narayanaswami,"K. V. Narayanaswami concert at Music Academy, 1988",,
3693,Gradual - Oculi Omnium (The Best Gregorian Chant Album in the World... Ever!),02:57,St. Dominic's Priory Choir & The Monks and Choirboys of Downside Abbey,The Best Gregorian Chant Album in the World... Ever!,2004,
3694,"Satellite (1999-03-14: Marin Civic Auditorium, San Rafael, CA, USA)",04:45,Dave Matthews & Tim Reynolds,"1999-03-14: Marin Civic Auditorium, San Rafael, CA, USA",1999,
3695,00C-Greensand,6m 48sec,Moonchild,"Cookin' EP, Vol. I (1999)",,Eng.
3696,You Put the Flame on It (Victim of Love),03:48,Charles Bradley feat. Menahan Street Band,Victim of Love,2013,
3697,Amargo Llanto,191000,AlbertoL Beltrán,Idolos De America,,Spanish
3698,King of the Bop (The Tits of Soho / Only the End of the Beginning),02:27,Nips,The Tits of Soho / Only the End of the Beginning,,
3699,Marionetz - Deutsches Lied,159,,Jetzt Knallts,81,German
3700,"Stavin' Chain - Boogie Uproar, Texas Blues and R&B (1947-54)",2.55,Zuzu Bollin,,'06,English
3701,Lying Between the Tigris and the Euphrates,62000,Black Army Jacket,Closed Casket,2004,English
3702,Sir Edward Elgar - Imperial March (Simon Preston),314,,Great Organ Works,,English
3703,"Nocturne No. 9 B-Dur, Op. 32 No. 1: Andante sostenuto - Nocturnes: Auswahl",5.2,Frédéric Chopin,,,German
3704,"River of Love (My Secret Studio, Volume 1)",03:37,Bill Nelson,"My Secret Studio, Volume 1",1992,
3705,"Gospel - Their Love Is Fucking Mainstream, My Love Is ∞",161,,Summer of Haze,12,English
3706,Mala - Bande à part (feat. Dje),217,,Himalaya,,
3707,Green Day - Paper Lanterns,584,,Egocentric Plastic Men,94,English
3708,008-The Foundling,2m 17sec,Helmut Eisel,Israeli Suite (1996),,Eng.
3709,Right on Track,256000,B. Club,"Ulli Wengers One Hit Wonder, Volume 5",2003,English
3710,Stompa (Into The Underground),03:29,Winterun,Into The Underground,2007,
3711,Zrymgöll - Trolls Lurking Beer,185,,Mighty Tavern,,English
3712,This Place,130066,The Ducky Boys,Three Chords and the Truth,2002,Engilsh
3713,Buds (Due East (Vancouver Chamber Choir feat. conductor: Jon Washburn)),03:40,Stephen Chatman,Due East (Vancouver Chamber Choir feat. conductor: Jon Washburn),2008,
3714,Sceusa,255000,Lamentu,Erva Tinta + A ggrissu,1998,Italian
3715,True Love Ways (Cape Town Blue),00:00,Alistair Izobell,Cape Town Blue,,
3716,Heartache (Sweet Sensation: The Best of the Melodians),03:47,Melodians,SweetSensation:TheBestoftheMelodians,2003,
3717,Mud,163000,The Reverend Peyton's Big Damn Band,Big Damn Nation,2006,English
3718,Spoke - Embrace,2.003,Embrace,,'09,English
3719,002-The Day of Wrath,7m 12sec,Myriads,In Spheres Without Time (1999),,Eng.
3720,I Can't Help Falling in Love,150000,Sarah June,This Is My Letter to the World,2008,English
3721,為何,225533,葉蒨文,華納超極品音色系列 VOL Ⅱ,1777,Chinese
3722,011-Stranded Duck,6m 23sec,Mendoza Dance Parti,Speedy Chicken (unknown),,E ng.
3723,未公開曲2 (ロロナのアトリエ～アーランドの錬金術士～ ビジュアルアートブック),03:57,ガスト,ロロナのアトリエ～アーランドの錬金術士～ ビジュアルアートブック,2009,
3724,Tapio Heinonen - Nyt jätän vanhan Turun,182,,Päivät kuin unta,08,Finnish
3725,The Samples - Little Silver Ring,238,,The Last Drag,93,English
3726,001-Failure,5m 36sec,Bushfire,Heal Thy Self (2013),,Eng.
3727,Davaiciass TMC - Ogunde / Margeritelek,330,,The Informelle Mitarbeiter Tour 2010/11 Demo,,
3728,Infectious,101000,Cato,"Drama & Suspense, Volume 2",2001,English
3729,Lill - Luguauk,,Lauri Nebel,,'03,Estonian
3730,"Parsifal, WWV 111: Act I. Verwandlungsmusik - Die Kompletten Opern, Volume 10: Parsifal, WWV 111",4.833,Richard Wagner,,'05,German
3731,Howard Johnson - So Fine,333,,"Old School, Volume 4",,English
3732,Horseback - Thee Cult of Henry Flynt,421,,"A Plague of Knowing: Singles, Splits, and Rarities",13,English
3733,Head of Lenin (new republik mix),331466,Digital Poodle,Noisea,1995,English
3734,Freefall - Skydive (I Feel Wonderful) (feat.J on Jonston),411,,The Best of Old Skool Ibiza,3,English
3735,011-Taypikala,4m 34sec,Antara,Machu Picchu: Bridge to the Lost City of the Incas (unknown),,Spa.
3736,"Richard Strauss - Der Rosenkavalier, Op. 59: Aufzug I. ""Du bist mein Bub', du bist mein Schatz!"" (Marschallin, Octavian)",338,,"The Complete EMI Recordings 1946-1984, Volume 2: Opera & Vocal",08,[Multiple languages]
3737,001-Wet,3m 59sec,Barbra Streisand,Wet (1988),,Eng.
3738,Schau nach vorn und nicht zurück - Verbotene Träume,3.367,Andrea Jürgens,,'08,German
3739,For Seeking Heat (Mezcal Head),03:48,Swervedriver,Mezcal Head,2008,
3740,Mopsing - pianoTorte,2.911,Lars Reichow,,,German
3741,R&B fur M. ant Me (Fi-st Movess),04:05,D'Wys,First Moves,1986,
3742,Perfect Target (Fun Terminal),01:42,Mutatns,Fun Terminal,,
3743,Don't Hold Back (original mix),331000,The Potbelleez,Es Vive Ibiza 2008,2008,English
3744,The Carter Family - I'm Thinking Tonight of My Blue Eyes,183,,American Roots: A History of American Folk Music,00,English
3745,0B1-TV-Heaven (The House One),unknown,SubCulture,TV-Heaven (1994),,Eng.
3746,Sister City - Some Prefer Nettles,170,,Carbon Footprint,11,English
3747,Petrichor - Ekquanimity,2.167,Set and Setting,,'13,English
3748,008-Times Hard (live),2m 32sec,The Selecter,"Rare Versions, Vol. III (1995)",,Eng.
3749,Leaving on a Jet Plane,220000,John Denver,The Best of John Denver,,English
3750,Pavanne for a Dead Princess - Debussy: La Mer / Prelude to the Afternoon of a Faun; Ravel: Pavanne for a Dead Princess,6.617,Maurice Ravel,,'96,English
3751,Every Work of Art is an Uncommitted Crime (Minima Moralia),01:25,Brian J. Davis,Minima Moralia,2006,
3752,"Baby, Let's Be Friends",170000,Dexter Gordon,Jazz Profile,1998,English
3753,La Mome Frotte Toujours (Les Chansons Eternelles),01:18,Arletty,Les Chansons Eternelles,,
3754,Harry Toddler - Save Travel,,,Riddim CD #45,09,English
3755,"II Tone feat. Satan, Big Cheese, $lim Money & Mac Montese - World Down Under",,,"Helloween, Part 2: The Rise of Satan",10,English
3756,Sweet Little Band - The Lovecats,229,,Babies Go The Cure,,nAull
3757,Futuri coniugali - Sono uscite le materie,2.683,Marcilo Agro e il duo Maravilha,,'09,Italian
3758,Mystic Star (stinger solo cello) - Dreams & Meditations,0.25,Alexander Adhami,,,English
3759,003-Ante Up (instrumental),4m 8sec,M.O.P.,Ante Up (remix) (2001),,ng.
3760,013-Senza Una Donna (bonus En Catalan),3m 56sec,Sergio Dalma,Via Dalma II (2011),,Spa.
3761,But Now You Die (Hatred Surge / Insect Warfare),00:00,Insect Warfare,Hatred Surge / Insect Warfare,2006,
3762,"I'm Bugging Your Phone, Part 1",157373,Smith Connection,Invictus Club Classics,1999,English
3763,Tété - Rotor,unk.,,Primary Structures,11,English
3764,1m 33sec,1m 33sec,,Terror / Prey (2009),,ng.
3765,007-Sunrice Blue,7m 3sec,"Sophie Gonthier, Lee Ranaldo, Noel Akchote, Jean-Marc Montera, Ernie Brooks, Ahmad Compaore & Fanny Paccoud",What's Up? (Femmes poetes de la Beat Generation) (unknown),,Eng.
3766,Slab - Fade Into You,249,,Sally's Photographic Memory,97,Englihs
3767,East 17 - Set Me Free,287,,Steam,94,English
3768,Iris_-_Rock_and_Roll,,,Iris IV,90,Romanian
3769,Edurne - Canción infantil,4.7,Joan Manuel Serrat,,'00,Spanish
3770,The Dark Room,409000,Luna Rossa,Sleeping Pills & Luullabies,,English
3771,013-Wargames,2m 55sec,Lil' Louis,ISU BCR House (unknown),,u.
3772,Don't Talk (Shelter Late Night vocal),9.383,Jon B.,Don't Talk,'01,English
3773,Lines on the Floor (Hasste Make / Hard Hearted Stranger),04:06,Mandolin Orange,Haste Make / Hard Hearted Stranger,,
3774,Hot Chocolate - Rumours,,,Rumours,73,English
3775,017-,3m 42sec,,Four Seasons (2011),,Chi.
3776,D01.08-25,4m 21sec,Clive Cussler,Dirk Pitt 7: Deep Six (1984),,Eng.
3777,"Symphony No. 2 in F-sharp minor, Op. 16: II. Andante (Orchestral Works, Volume 5: Symphonies Nos. 2 and 7 ""Pastoral"")",10:33,Александр Константинович Глазунов,"Orchestral Works, Volume 5: Symphonies Nos. 2 and 7 ""Pastoral""",1997,
3778,On the Massacre of Glencoe,216320,Ludwig van Beethoven,"Irish, Welsh & Scottish Songs",2001,English
3779,"Johann Sebastian Bach - Johannes-Passion, BWV 245: Teil II. No. 23 ""Die Juden aber schrieen"" (Evangelista, Chorus, Pilatus)",268,,"Die Kompletten Werke, Volume 22: Johannes-Passion / Oster-Oratorium / Ein Choralbuch (feat. conductor: Helmuth Rilling)",04,German
3780,Rock song (Be hpi),03:1G,Mothers Little Helpers,Be hip,2007,
3781,Odawas - Harmless Lover's Discourse,255,,Jagjaguwar 2008/2009 Sampler,09,English
3782,Fatal Weakness Weakness,286266,Éric Serra,GoldenEye,2003,English
3783,Beyond (Rituals of the Grotesque),04:55,Burial Invocation,Rituals of the Grotesque,2010,
3784,Midfield General - Devil in Sports Casual,352,,Ministry of Sound: Big Beat Anthems,12,English
3785,003-Vengo a Dicer,5m 4sec,Andy Montanez,Vengo a Decir (1995),,Spa.
3786,,188933,,,,
3787,Joseph Aldenzee - The Circle Dance,6,,North European Folk Music,,English
3788,Killin' It (Foxy Shazam),03:58,FoXxy Shazam,Foxy Shazam,2010,
3789,"The Rite of Spring: Part Two, The Sacrifice: Ritual of the Ancestors - The Rite of Spring / Fireworks, Op. 4 / Circus Polka / Greeting Prelude (London Philharmonic Orchestra, feat. conductor: Sir Charles Mackerras)",3.377,Игорь Фёдорович Стравинский,,'88,English
3790,Saturday Night Shuffle,122706,Dave Edmunds,The Many Sides of Dave Edmunds,2007,English
3791,nox arcana - lullaby,126,,Winter's Knight,05,English
3792,Diririrí dirarará (Chill Out),02:28,Joe Crepúsculo,Chill Out,2009,
3793,Kauko Röyhkä - Valmis,237,,Etsijät,02,Finnish
3794,John Atwell - Who? (Kern),165,,Sounds of Wonder from Down Under,,
3795,A Lover's Concerto - Al Hirt Live at the Al Hirt Club,2.5,Al Hirt,,'67,English
3796,Xeros - Lakes,1.806,Lakes,,'05,English
3797,Money,229226,Michael Rose,Nuh Carbon,1995,Portuguese
3798,DJ René - Music All Over the World,103,,Grandmix 2000,01,English
3799,Jack Radics - Confession,251,,Always Around,,English
3800,American Robin - The Stokes Field Guide to Bird Songs: Eastern & Western Box Set,0.817,Donald & Lillian Stokes with Lang Elliott,,,
3801,Holograms - Hidden Structures,245,,ABC City,12,English
3802,009-The Last Time I Left,7m 35sec,Soul Whirling Somewhere,"Sonic Seducer: Cold Hands Seduction, Volume 34 (2004)",,Eng.
3803,Hanne Juul Trio - Tänkte mig en cirkus,198,,10 visor,07,Swedish
3804,Marcha religiosa (Lo mejor),03:05,LuzmiUla Carpio,Lo mejor,,
3805,023-Open the Gates,0m 45sec,Tillman Sillescu,"Mystical Symphonic, Vol. V (unknown)",,Eng.
3806,Ne veruj (Beer Drinkers Revenge),00:00,Vrisak generacije,Beer Drinkers Revenge,1993,
3807,Chubby Anthony - Lee Highway Blues,173,,The World's Greatest Country Fiddlers,92,Englisch
3808,"Nicki Minaj feat. OJ Da Juiceman, Mase, Shawty Lo & Ron Browz - 20 Dollars (remix)",225,,Barbie R&B,10,English
3809,014-Tapeworms,5m 54sec,Corporal Feast,Mekafon (1993),,Eng.
3810,Medicine Man,383906,Agent Caine,Chillout Fourever,1997,English
3811,[unknown] - Decks and Horns,64,,Christmas Collection 5,,English
3812,Bob Dylan - Delia,341,,World Gone Wrong,93,English
3813,Have Nots - SBC,151,,Paper + Plastick Winter 2011 Sampler,11,English
3814,A Froggy Day (Bar Classics 3),04:51,George Gershwin,Bar Classics 3,2002,
3815,My Victory - Новый Рывок,178,,We are Back! Volume 6,12,English
3816,Extrovert - Hour of Babel,6.029,Absence.Insolution,,'02,English
3817,OMFO - TequilaG ang Bang,83,,The Timeless Ethnic Collection,,English
3818,Homebass - The Outside Agency,4.967,Outside Agency,,'96,English
3819,Donne moi une chance (Toi + Moi),03:28,Grégoire,Toi + Moi,2008,
3820,004-Black Thread,2m 40sec,Blaudun,Blaudzun (2008),,Eng.
3821,Rakke - Mule,9.527,AUN,,'07,English
3822,002-Let Me Take You to the Beach,2m 44sec,Frank Zappa,Sudio Tan (1978),,Eng.
3823,011-Fuck What You Heard,4m 39sec,DJ Outblast,Lords of Hardcore: The Digital Chaos (2003),,Eng.
3824,Symphony No. 1: I. Allegro assai,807706,Sir William Walton,"BBC Music, Volume 17, Number 12: Symphony No. 1 (BBC Symphony Orchestra feat. conductor: Sir Adrian Boult)",2009,English
3825,Blonde Redhead - Elephant Woman (radio edit),217,,Elephant Woman (radio edit),,English
3826,Carl Perkins - Perkins the Jukebox Keep on Playing,173,,The Essential Sun Collection,99,English
3827,Gin & Milk (acoustic) (Bang Bang You're Dead),03:35,Dirty,Bang Bang You're Dead,2006,
3828,004-Kapak Olsun,3m 51sec,Davut Guloglu,Kapak Olsun (2007),,Tur.
3829,Sutton,84000,Taurus,Evolution,1999,English
3830,Murheenkyrynit (Kasvukipuja 20 vuotta),04:17,Miljoonasade,Kasvukipuja 20 vuotta,2006,
3831,011-Bats in the Belfry,5m 23sec,Dispatch,Gut the Van (2001),,Eng.
3832,Edoardo Bennato - ragazzi Bravi,217,,I buoni e i cattivi,78,Italian
3833,Ash - Different Today,174,,1977,08,EEnglish
3834,ON - Cisma,211,,Vseania,5,English
3835,008-Back On the Train,7m 1sec,Trey Anastasio,"The Orpheum - Boston, MA (unknown)",,Eng.
3836,I Wanna Get Next to You - He's the Greatest Dancer,6.356,Rose Royce,,,English
3837,When You're in Love With a Beautiful Woman - Country Legends,2.934,Dr. Hook,,'02,English
3838,"Lobe Den Herrn, Meine Seele, BWV 143: IV. Aria (Tenore): Tausenfaches Unglück",215920,Johann Sebastian Bach,J. S. Bach: Complete Edition,2010,English
3839,"Si me olvidas (Acústica) (Ven, Siéntate y Me Lo Cuentas ...)",04:05,Vanesa Martín,"Ven, Siéntate y Me Lo Cuentas ...",2012,
3840,I'm Ready - Cherei,3.383,Cherie,,'04,English
3841,The Hurt (Spot of Interference),03:29,Iain Matthews,Spot ofq Interference,1980,
3842,Suddenly (BT radio edit),211,BT,Suddenly,10,English
3843,Living Like a Moviestar (Hit Collection),02:58,Boney M.,Hit Collection,1996,
3844,Wonderful World - Otis Blue: Otis Redding Sings Soul,3.136,Otis Redding,,'99,English
3845,Wenn du gehst - Selbstauslöser,4.083,wingenfelder:Wingenfelder,,,German
3846,007-If,3m 59sec,Silver Rocket,Tesla (2008),,Eng.
3847,ガスト - 未公開曲2,237,,ロロナのアトリエ～アーランドの錬金術士～ ビジュアルアートブック,09,Jappanese
3848,Chicago Flyer (The Ultimate Jazz Archive),03:59,Meade Lux Lewis,The Ultimate Jazz Archive,2005,
3849,Matrequero - La Real Academia Del Flow,4.067,Cuarto Poder,,'03,[Multiple languages]
3850,Tommy James & the Shondells - Come To Me (LP Version),195,,The Solo Years (1970-81),91,English
3851,The Nips - King of the Bop,125,,The Tits of Soho / Only the End of the Beginning,,English
3852,Apply Directly to the Forehead (Wal*Mart-Approved Music),01:41,Hathaway Family Plot,Wal*Mart-Approved Music,2009,
3853,008-Act 1 - Tutto e chiaro... Tosca? Che non mi veda... Mario ! Mario !,3m 2sec,Giacomo Puccini,Tosca (disc 1) (1997),,Ita.
3854,014-Wij gaan beginnen,3m 38sec,Samson & Gert,20 Jaar Samson & Gert (2010),,Dut.
3855,One Last Time (Razorblade Romance),05:08,HIM,Razorblade Romance,2000,
3856,Live This! - Rare Species,5.365,Waltari,,'04,Englihs
3857,Somewhere in the Woods (Kukeri),07:57,Svarrogh,Kukeri,2006,
3858,Cost Of Love - Cosima,,Cosima De Vito,,,
3859,The Simple Life - Astoriano,,Davy Mooney,,'09,English
3860,Leaders of Faith - Deficite & Defiance,3.312,Gorp,,,
3861,003-Now or Never,5m 51sec,DJ The Crow,Bass Station (disc 1) (unknown),,unknown
3862,015-We Three Kings,4m 15sec,Rich Gibbons & Felicia Sorensen,A Holiday Songbook (1995),,Eng.
3863,Richard A. Harvey & Sandy McLelland - Dawn Ritual (full),141,,Ethnic,10,English
3864,Made Love (Platinum & Gold Collection),O3:35,Alabama,Platinum_&_Gold_Collection,,
3865,Basement Home - The Heat,2.899,Jesse Malain,,'04,English
3866,Monk's Bread (Latin Soul),03:31,Latin Jazz Quintet,Latin Soul,unknown,
3867,Don't Hold Back (original mix) - Es Vive Ibiza 2008,5.517,Potbelleez,,'08,EnBglish
3868,"So Long, It's Been Good to Know Yuh (This Land Is Your Land)",02:33,Woody & Arlo Guthrie,This LLand Is Your Land,2002,
3869,006-Hymn 48 (Jesus Is King),1m 13sec,Cherokee National Choir Youth,Cherokee Sunday Morning (2005),,EEng.
3870,Cold (Revenge mix) (Remixes),04:10,Shakespears Sister,Remixes,2012,
3871,"Re-Rewind (Wild Gold, Volume 3)",04:00,Artful Dodger,"Wild Gold, Volume 3",2004,
3872,A volume of Titan Go King's,140920,Titaan Go King's,Gut's Idol,,English
3873,Where Were You When I Needed You (Det bedste af dansk musik 1963-70),03:06,Hitmakers,Det bedste af dansk musik 1963-70,1998,
3874,007-Something to Someone,4m 22sec,Peabody,Prospero (2008),,En.g
3875,Call the Coroner (Everyone's Entitled to My Opinion),02:20,St Pierre Snake Invasion,Everyone's Enittled to My Opinion,2013,
3876,Cup of Life (Spanglish radio edit),279040,Ricky Martin,Ricky Martin,,English
3877,008-iNkomo?,6m 10sec,Mafikizolo,Van Toeka Af (unknown),,Eng.
3878,(Screaming Like A) Crack Baby - Feral Bios.,4.102,Katscan,,,English
3879,Belladonna - Fusion Nouvelle,7.761,Alexander von Hagke,,'11,f[Multiple languages]
3880,Of Glorious Remains pt. I - The Poisoned (Tears and Ashes),05:34,Worth Dying For,Tears and Ashes,2011,
3881,Somebody Help Me (Tru Calling),193000,Full Blown Rose,TV Theme Songs - KMN Edition,,English
3882,Boytronic - Red Chips,330,,The Working Model (Reverse),03,English
3883,012-HigZh Frequency,3m 22sec,Deep Dish,Weekend Warmup (1999),,nEg .
3884,"Pablo de Sarasate - Andaluusia romanss, op. 22 nr. 1",274,,Viva España,98,Spannish
3885,Frosty the Snowman,189000,Bowling for Soup,"Merry Flippin' Christmas, Volumes 1 and 2",2011,English
3886,"Konzert für Gitarre, Streicher und Continuo C-Dur, RV425: Allegro (Hightech Konzert)",02:43,Antonio Vivaldi,Hightech Konzert,1989,
3887,"Gustav Mahler - Rückert-Lieder, No. 2: Ich atmet’ einen linden Duft",161,,Janet Baker: The Beloved Mezzo,10,[Multiple languages]
3888,Where Do I Go From Here (The Bird and the Bee Sides / The Nashville Tennis EP),02:15,Relient K,The Bird and the Bee Sides / The Nashville Tennis EP,1998,
3889,001-Memphis Blues,2m 56sec,Art Hodes's Hot Five,Hot Jazz on Blue Note (199),,Eng.
3890,Shake a Tail Feather (Rev Up!! The Best of Mitch Ryder & The Detroit Wheels),02:31,Mitch Ryder & The Detroit Wheels,Rev Up!! The Best of Mitch Ryder & The Detroit Wheels,2007,
3891,Attrazione anale,257000,Squallor,Cielo duro,1988,IPtalian
3892,"ぶちパンダ - スーパーモグー""地底特急スーパーモグー""",348,,V-RARE SOUNDTRACK 17,10,Japanese
3893,Lurkluster,171000,SP..R.Y.,Heptagrammaton,2 012,English
3894,"La Traviata: Di Madride noi siam mattadori (Masters of Classical Music, Volume 10)",03:19,Giuseppe Verdi,"Masters of Classical Music, Volume 10",,
3895,Depeche Mode - Shine,332,,Exciter,01,English
3896,Calling of Setnacht: Twofold Triunity (Thaumiel),06:32,Ofermod,Thaumiel,2012,
3897,"Mechanical Advantage (Unique, Just Like Everyone Else)",04:19,Deepspace 5,"Unique, Just Like Everyone Else",2005,
3898,004-Terra Maya,4m 5sec,Jay Scott Berry,Sun Dance (1993),,Eng.
3899,Fading Away (We All Fall Down),03:54,Prozak,We All Fall Down,2013,
3900,Sonne Hagal - The Three Ravens,168,,Only Echoes Remain,10,
